Date,Amount,Contractor
1064275200.00000000,6286074.0, Pacific Construction Services 
1064275200.00000000,9802000.0, Caravan Trading 
1064361600.00000000,130579373.0, Kaiser Electronics
1064361600.00000000,64618538.0, Northrop Grumman Ship Systems
1064361600.00000000,36900000.0, Raytheon 
1064361600.00000000,30000000.0, Patel Construction 
1064361600.00000000,27926764.0, Beach Panel & Controls
1064361600.00000000,27514575.0, Ashbury International Group
1064361600.00000000,16770000.0, Marathon Construction 
1064361600.00000000,15180512.0, Eastern Virginia Medical School
1064361600.00000000,13632247.0, AverStar
1064361600.00000000,12625220.0, RBC 
1064361600.00000000,11441991.0, A. J. Diani Construction 
1064361600.00000000,8734000.0, Rogers-Quinn (RQ) Construction
1064361600.00000000,8219481.0, Northrop Grumman Systems 
1064361600.00000000,7775824.0, Indra Systems
1064361600.00000000,7441783.0, KD Construction
1064361600.00000000,6887000.0, Harry Pepper & Associates
1064361600.00000000,6082948.0, NAVMAR Applied Sciences 
1064361600.00000000,49000000.0, Northrop Grumman Information Technology 
1064361600.00000000,49000000.0, Shafer 
1064361600.00000000,40000000.0, Williams International 
1064361600.00000000,23443785.0, Rockwell Collins Government Systems
1064361600.00000000,10000000.0, Strata 
1064361600.00000000,8400000.0, Jorge Scientific 
1064361600.00000000,21964300.0,Austin 
1064361600.00000000,11000000.0, SFA 
1064361600.00000000,8914738.0, C.F. Jordan L.P.
1064361600.00000000,8761997.0, General Electric Aircraft Engine
1064361600.00000000,8034900.0, Purcell Construction 
1064361600.00000000,6111552.0, General Motors 
1064448000.00000000,130004848.0,Northrop Grumman Mission Systems
1064448000.00000000,49405000.0,Johns Hopkins University
1064448000.00000000,7220617.0,Northrop-Grumman Mission Systems
1064448000.00000000,5891863.0,General Dynamics
1064448000.00000000,88023488.0,Alliant Lake City Small Caliber Ammunition 
1064448000.00000000,68200000.0,Lockheed Martin 
1064448000.00000000,16549000.0,HIRANI/MES
1064448000.00000000,15775609.0,Wiser Construction 
1064448000.00000000,11396450.0,McDonnell Douglas Helicopter 
1064448000.00000000,11021639.0,Idaho Technology 
1064448000.00000000,10156761.0,Safariland Limited 
1064448000.00000000,8700000.0,NDK General Contractors 
1064448000.00000000,8340967.0,Boeing 
1064448000.00000000,7500000.0,Lockheed Martin 
1064448000.00000000,6899000.0,Medlin Construction Group Ltd.
1064448000.00000000,6188076.0,Lear Siegler Services 
1064448000.00000000,5400000.0,Bell Helicopter - Textron
1064448000.00000000,5089258.0,AMEC Earth and Environment 
1064448000.00000000,1810215.0,Whittaker Controls 
1064448000.00000000,60000.0,HGS Engineering 
1064448000.00000000,69960148.0,Vertex Aerospace 
1064448000.00000000,50000000.0,Marathon Construction 
1064448000.00000000,24997922.0,Pennsylvania State University
1064448000.00000000,19808218.0,Flir Systems 
1064448000.00000000,15916250.0,Lockheed Martin Information Systems
1064448000.00000000,14976000.0,Barclay White/Coakley Williams Construction (a joint venture)
1064448000.00000000,11873000.0,Barclay White/Coakley Williams Construction (a joint venture)
1064448000.00000000,8770511.0,Magneto Inductive Systems Limited
1064448000.00000000,8174780.0,McDonnell Douglas 
1064448000.00000000,7840000.0,Mid Eastern Builders 
1064448000.00000000,6695777.0,Mil-Con Construction 
1064448000.00000000,6421700.0,Whiting-Turner Contracting 
1064448000.00000000,5872500.0,Barclay White/Coakley Williams Construction (a joint venture)
1064448000.00000000,5400000.0,Burns and McDonnell 
1064448000.00000000,5311740.0,Sikorsky Aircraft 
1064534400.00000000,281652002.0,Northrop Grumman Information Technology 
1064534400.00000000,48000000.0,L-3 Communications Information Systems
1064534400.00000000,36438340.0,Vertex Aerospace 
1064534400.00000000,36363098.0,ITT Systems
1064534400.00000000,10998899.0,Douglas E. Barnhart 
1064534400.00000000,10503730.0,Whiting-Turner Contracting 
1064534400.00000000,9976820.0,Nida 
1064534400.00000000,8547747.0,Nova Group 
1064534400.00000000,7958000.0,James N. Gray 
1064534400.00000000,6365000.0,Lockheed Martin 
1064534400.00000000,5932885.0,LBI 
1064534400.00000000,5850000.0,Continental Shelf Associates
1064534400.00000000,5355908.0,BAE Systems Technical Services 
1064534400.00000000,5285000.0,Accord Engineering 
1064534400.00000000,245439268.0,Express Scripts 
1064534400.00000000,250000000.0,Defense Information Systems Agency awarded on Sept. 24
1064534400.00000000,45235261.0,Camel Manufacturing 
1064534400.00000000,29790185.0,Armorworks 
1064534400.00000000,28744108.0,Ceredyne 
1064534400.00000000,27468210.0,Simula Aerospace & Defense Group 
1064793600.00000000,117360272.0, EG&G Services
1064793600.00000000,57943925.0,Northrop Grumman Information Technology
1064793600.00000000,51814747.0,Vertex Aerospace 
1064793600.00000000,43823793.0,ViaSat*
1064793600.00000000,38947689.0,McDonnell Douglas 
1064793600.00000000,32655908.0,Charles Stark Draper
1064793600.00000000,36905998.0,DG21
1064793600.00000000,33261076.0,Communications & Power Industries 
1064793600.00000000,21985000.0,Litton Systems
1064793600.00000000,21954378.0,Aquidneck Management Associates Ltd.
1064793600.00000000,17785000.0,Nan
1064793600.00000000,16258000.0,Sodexho 
1064793600.00000000,16298220.0,Haskell 
1064793600.00000000,16197339.0,Jones/Hill (a joint venture)
1064793600.00000000,15447365.0,Honeywell International 
1064793600.00000000,14195000.0,Whiting-Turner Contracting 
1064793600.00000000,13012000.0,Maeda Pacific 
1064793600.00000000,12525000.0,Honolulu Shipyard 
1064793600.00000000,10760000.0,M. A. Mortenson 
1064793600.00000000,10000000.0,Vintage Paving 
1064793600.00000000,9742000.0,Sodexho 
1064793600.00000000,7452656.0,American Bridge 
1064793600.00000000,6480910.0,AMSEC 
1064793600.00000000,5793000.0,Harry Pepper & Associates 
1064793600.00000000,5174219.0,Veridian IT Services 
1064793600.00000000,5106451.0,ITT Avionics and Northrop Grumman 
1064793600.00000000,51966397.0,Lockheed Martin 
1064793600.00000000,27150000.0,Northrop Grumman Systems 
1064793600.00000000,14700001.0,Rolls Royce 
1064793600.00000000,10000000.0,Florida Turbine Technologies
1064793600.00000000,8245304.0,Lockheed Martin 
1064793600.00000000,6868416.0,Lockheed Martin 
1064793600.00000000,6674879.0,Lockheed Martin Missiles and Fire Control
1064793600.00000000,6552000.0,Reece Albert 
1064793600.00000000,6550150.0,Syracuse Research 
1064793600.00000000,6526008.0,Onizuka Civil Engineering Support Joint Venture and Call Henry 
1064793600.00000000,5584088.0,Boeing 
1064793600.00000000,5005083.0,Northrop Grumman Systems 
1064793600.00000000,44000000.0,Philips Medical Systems North America
1064793600.00000000,44000000.0,COHR 
1064793600.00000000,44000000.0,Siemens Medical Solutions USA 
1064793600.00000000,44000000.0,Toshiba America Medical Systems 
1064793600.00000000,44000000.0,General Electric Medical Systems 
1064793600.00000000,40000000.0,Lockheed Martin Naval Electronics & Surveillance Systems
1064793600.00000000,12661005.0,John Morrell & 
1064793600.00000000,8004977.0,Smithfield Packing 
1064793600.00000000,6378010.0,Smithfield Packing 
1064793600.00000000,12032397.0,Building Construction Enterprises
1064793600.00000000,7296000.0,Conner Brother Construction 
1064793600.00000000,6973445.0,FNMI
1064793600.00000000,6648960.0,McMaster Construction 
1064793600.00000000,6571977.0,McMaster Construction 
1064793600.00000000,6226581.0,McKnight Construction 
1064793600.00000000,5545660.0,Orange Shipyard
1065052800.00000000,500000000.0,DigitalGlobe 
1065052800.00000000,167095509.0,McDonnell Douglas 
1065052800.00000000,138000000.0,United Technologies
1065052800.00000000,50071457.0,Lockheed Martin Information Systems
1065052800.00000000,49405000.0,United Technology 
1065052800.00000000,47000000.0,Boeing Aerospace Operations
1065052800.00000000,44419499.0,McDonnell Douglas 
1065052800.00000000,21854377.0,General Dynamics
1065052800.00000000,21127812.0,Northrop-Grumman Mission Systems
1065052800.00000000,19300000.0,TFAB Warner Robins Joint Venture
1065052800.00000000,18214638.0,Boeing 
1065052800.00000000,18092474.0,TYBRIN 
1065052800.00000000,15699996.0,General Electric 
1065052800.00000000,15288220.0,PCA Aerospace 
1065052800.00000000,14843800.0,Marvin Engineering 
1065052800.00000000,10193602.0,Zel Technologies 
1065052800.00000000,9752465.0,Raytheon 
1065052800.00000000,9147704.0,Honeywell 
1065052800.00000000,8389730.0,Northrop Grumman Systems 
1065052800.00000000,8000000.0,General Electric 
1065052800.00000000,7135733.0,McDonnell Douglas 
1065052800.00000000,6697436.0,Chromalloy Turbine Airfoils Division
1065052800.00000000,6605595.0,Mine Safety Appliances
1065052800.00000000,5417856.0,Rolls Royce 
1065052800.00000000,5087818.0,General Dynamics Decision Systems 
1065052800.00000000,107130000.0,Raytheon 
1065052800.00000000,70916453.0,Raytheon 
1065052800.00000000,66496143.0,Raytheon Technical Services 
1065052800.00000000,56626436.0,Data Link Solutions
1065052800.00000000,39907798.0,BAE Systems Applied Technologies 
1065052800.00000000,39726478.0,Bath Iron Works 
1065052800.00000000,31000000.0,McDonnell Douglas 
1065052800.00000000,30000000.0,C Construction 
1065052800.00000000,18348900.0,Integrated/Mota Joint Venture*
1065052800.00000000,16222825.0,DG21 
1065052800.00000000,14300000.0,Raytheon Electronics
1065052800.00000000,12900000.0,Northrop Grumman 
1065052800.00000000,12523759.0,JKT/PCL (a joint venture)
1065052800.00000000,12086587.0,Wolf Coach 
1065052800.00000000,8076694.0,AGVIQ Environmental Services-CH2M Hill (Joint Venture II)*
1065052800.00000000,6019222.0,Chugach McKinley 
1065052800.00000000,6015150.0,IBM Global Services-Federal
1065052800.00000000,5676466.0,Diversified Technology Consultants 
1065052800.00000000,5578802.0,Interstate Electronics 
1065052800.00000000,5488000.0,Barclay White/Coakley Williams Construction (a joint venture)
1065052800.00000000,5302345.0,Day & Zimmermann Services (Singapore) PTE Ltd.
1065052800.00000000,5286432.0,San Juan Construction 
1065052800.00000000,100000000.0,Rogers-Quinn Construction 
1065052800.00000000,200000000.0,Harry Pepper & Associates 
1065052800.00000000,42051326.0,Brunswick Electric Membership 
1065052800.00000000,30064726.0,McRae Industries 
1065052800.00000000,28472783.0,Wellco Enterprises 
1065052800.00000000,28341500.0,SNC Telecommunications 
1065052800.00000000,18813340.0,Altama Delta 
1065052800.00000000,18377520.0,Second Chance Body Armor 
1065052800.00000000,14712302.0,Belleville Shoe Mfg. 
1065052800.00000000,11370859.0,Loos & 
1065052800.00000000,10085662.0,North Safety Products
1065052800.00000000,6158480.0,Senior Aerospace-SSP
1065052800.00000000,5242350.0,Brookline 
1065052800.00000000,17679800.0,Purcell Construction 
1065052800.00000000,16426315.0,Great Lakes Dredge and Dock 
1065052800.00000000,15367345.0,Emerson Construction 
1065052800.00000000,11645970.0,Chamberlain Manufacturing 
1065052800.00000000,10500000.0,Northrup Grumman
1065052800.00000000,6252000.0,Jemcoat 
1065052800.00000000,6143421.0,Sundt Construction 
1065052800.00000000,6045660.0,Seghers Keppel Technology
1065052800.00000000,5097949.0,AM General 
1064966400.00000000,612676100.0, Aerospace 
1064966400.00000000,303428469.0, MITRE 
1064966400.00000000,259000000.0, McDonnell Douglas 
1064966400.00000000,56932920.0, Northrop Grumman Space and Mission Systems 
1064966400.00000000,48000000.0, Boeing Wichita Development and Mod Center
1064966400.00000000,46775187.0, Harris Technical Services 
1064966400.00000000,41094046.0, ARCTEC Services
1064966400.00000000,20693061.0, Northrop Grumman Mission Systems
1064966400.00000000,18382653.0, Honeywell International Incorporated
1064966400.00000000,18000000.0, Griffiss Utility Services 
1064966400.00000000,15013401.0, ITT Industries
1064966400.00000000,15000000.0, SPECPRO
1064966400.00000000,8839876.0, Boeing Aerospace Operations
1064966400.00000000,7661526.0, Lockheed Martin 
1064966400.00000000,6955000.0, United Technologies
1064966400.00000000,5082507.0, Dynamic Gunver Technologies
1064966400.00000000,70281138.0, Morganti/AICI (Joint Venture)
1064966400.00000000,33000000.0, Northrup Grumman
1064966400.00000000,25641000.0, Waterson/Davis (Joint Venture)
1064966400.00000000,23160259.0, Contrack International 
1064966400.00000000,22005000.0, Swinerton Builders
1064966400.00000000,20386429.0, Raytheon 
1064966400.00000000,20157304.0, Douglas/JHL (Joint Venture)
1064966400.00000000,12606345.0, American Ordnance
1064966400.00000000,11711000.0, W.G. Yates & Sons Construction 
1064966400.00000000,10301893.0, Raytheon 
1064966400.00000000,9561827.0, Stronghold Engineering 
1064966400.00000000,9523093.0, ECI Construction 
1064966400.00000000,8840747.0, Stewart & Stevenson Tactical Vehicle Systems
1064966400.00000000,8646825.0, PEI Electronics 
1064966400.00000000,8624858.0, General Dynamics Ordnance and Tactical Systems
1064966400.00000000,8390370.0, Lockheed Martin 
1064966400.00000000,7991000.0, Lear Siegler Services 
1064966400.00000000,6160629.0, B.L. Harbert International 
1064966400.00000000,6082829.0, General Dynamics Armament & Technical Products
1064966400.00000000,5837849.0, GM GDLS Defense Group 
1064966400.00000000,1400000.0, Environmental Specialists 
1064966400.00000000,205000.0, ITT Industries Advanced Engineering and Sciences
1064966400.00000000,19994234.0, L3 Communications
1064966400.00000000,6374004.0, Raytheon 
1064966400.00000000,6086813.0, EG&G Technical Services
1064966400.00000000,5552482.0, Burlington Apparel Fabrics
1065052800.00000000,212847439.0,McDonnell Douglas Helicopter 
1065052800.00000000,108000000.0,Lockheed Martin 
1065052800.00000000,19917680.0,National Forge 
1065052800.00000000,12611473.0,Kansas Building Systems 
1065052800.00000000,11174602.0,Johnson Controls Government Systems 
1065052800.00000000,10093519.0,Thermodyn Contractors 
1065052800.00000000,9837500.0,Rowan Electric 
1065052800.00000000,9511000.0,Tug Hill Construction 
1065052800.00000000,8369264.0,Medlin Construction
1065052800.00000000,7505176.0,GM GDLS Defense Group 
1065052800.00000000,6391339.0,Raytheon Government and Defense Missile Systems
1065052800.00000000,6318850.0,RKJ Construction 
1065052800.00000000,6229172.0,Simula Aerospace & Defense Group 
1065052800.00000000,5798057.0,Chugach McKinley 
1065052800.00000000,5463000.0,Coakley & Williams Construction 
1065052800.00000000,5348974.0,Pyrotechnic Specialties 
1065052800.00000000,3332360.0,McDonnell Douglas Helicopter 
1065052800.00000000,1128764.0,Bhate Environmental Associates 
1065052800.00000000,1008317.0,MITRE 
1065052800.00000000,433000.0,Soil and Land Use Technology 
1065052800.00000000,10000.0,Great Lakes Dredge & Dock 
1065052800.00000000,8033793.0,BMH Associates 
1065052800.00000000,7998986.0,Oldenburg Lake Shores 
1065052800.00000000,7669442.0,EDO
1065052800.00000000,212847439.0,McDonnell Douglas Helicopter 
1065052800.00000000,108000000.0,Lockheed Martin 
1065052800.00000000,19917680.0,National Forge 
1065052800.00000000,12611473.0,Kansas Building Systems 
1065052800.00000000,11174602.0,Johnson Controls Government Systems 
1065052800.00000000,10093519.0,Thermodyn Contractors 
1065052800.00000000,9837500.0,Rowan Electric 
1065052800.00000000,9511000.0,Tug Hill Construction 
1065052800.00000000,8369264.0,Medlin Construction
1065052800.00000000,7505176.0,GM GDLS Defense Group 
1065052800.00000000,6391339.0,Raytheon Government and Defense Missile Systems
1065052800.00000000,6318850.0,RKJ Construction 
1065052800.00000000,6229172.0,Simula Aerospace & Defense Group 
1065052800.00000000,5798057.0,Chugach McKinley 
1065052800.00000000,5463000.0,Coakley & Williams Construction 
1065052800.00000000,5348974.0,Pyrotechnic Specialties 
1065052800.00000000,3332360.0,McDonnell Douglas Helicopter 
1065052800.00000000,1128764.0,Bhate Environmental Associates 
1065052800.00000000,1008317.0,MITRE 
1065052800.00000000,433000.0,Soil and Land Use Technology 
1065052800.00000000,10000.0,Great Lakes Dredge & Dock 
1065052800.00000000,8033793.0,BMH Associates 
1065052800.00000000,7998986.0,Oldenburg Lake Shores 
1065052800.00000000,7669442.0,EDO
1065139200.00000000,500000000.0,Raytheon 
1065139200.00000000,303428469.0,MITRE 
1065139200.00000000,39381797.0,Northrop Grumman Systems 
1065139200.00000000,9776277.0,Alutiiq Security and Technology
1065139200.00000000,21753621.0,Tidewater Community College
1065139200.00000000,14399547.0,Electric Boat 
1065139200.00000000,11232318.0,Lockheed Martin 
1065139200.00000000,5983328.0,Northrop Grumman Newport News Shipbuilding
1065139200.00000000,5192689.0,Northrop Grumman Space Technology
1065398400.00000000,31791980.0, Akal Security 
1065398400.00000000,18872191.0, Akal Security 
1065398400.00000000,12624931.0, Akal Security 
1065398400.00000000,11573977.0, Coastal International Security 
1065398400.00000000,10640000.0, Hogan Construction 
1065398400.00000000,8743850.0, Orion Construction L.P.
1065398400.00000000,8374464.0, JKS 
1065398400.00000000,6533909.0, Teknocraft 
1065398400.00000000,6193943.0, Guyco 
1065398400.00000000,5766000.0, Page Construction 
1065398400.00000000,47500000.0,Charles Stark Draper Laboratory
1065484800.00000000,466500000.0,Bechtel Bettis 
1065484800.00000000,135500000.0,KAPL 
1065484800.00000000,37500000.0,Harris 
1065484800.00000000,37499715.0,Northrop Grumman 
1065484800.00000000,37499715.0,Raytheon 
1065484800.00000000,1000000000.0,Electronic Warfare Associates
1065571200.00000000,32961858.0, Evergreene Construction
1065571200.00000000,11025127.0, Watterson/Davis (Joint Venture)
1065571200.00000000,6193488.0, RKJ Construction 
1065571200.00000000,14995000.0, AAI 
1065571200.00000000,7091000.0, Anzaldua/Garrison (Joint Venture)
1065571200.00000000,5706744.0, HydroGeoLogic
1065571200.00000000,6873747.0, Ambreco 
1065571200.00000000,9144500.0, AUI 
1065571200.00000000,110000000.0, Washington International 
1065571200.00000000,102000000.0, Fluor Intercontinental 
1065571200.00000000,66000000.0, Perini 
1065744000.00000000,14534900.0, Boro Construction
1065744000.00000000,6122530.0, CH2M Hill 
1065744000.00000000,5602665.0, Environmental Chemical 
1065744000.00000000,2806527.0, Environmental Chemical 
1065744000.00000000,1841362.0, General Dynamics Land Systems Muskegon
1065744000.00000000,1290849.0, Titan 
1065744000.00000000,750000.0, Miltec 
1065744000.00000000,750000.0, Lockheed Martin 
1065744000.00000000,366798.0, American Marsh
1065744000.00000000,81500.0, Choi Enterprises 
1065744000.00000000,44041.0, Future Research 
1065744000.00000000,30100.0, Techna-Graphics
1065744000.00000000,5448000.0, Civil Air Patrol
1065744000.00000000,81256523300.0, Lockheed Martin
1065744000.00000000,60230205.0, Northrop Grumman Space and Mission Systems 
1065744000.00000000,9702546.0, L3 Communications
1065744000.00000000,8000000.0, Lockheed Martin
1065744000.00000000,7763343.0, BBNT Solutions 
1065744000.00000000,7000000.0, ALPHATECH
1065744000.00000000,30675168.0, *Arrowhead Global Solutions
1066089600.00000000,518207782.0, Bechtel Plant Machinery 
1066089600.00000000,231987638.0, Bechtel Plant Machinery 
1066089600.00000000,60000000.0, Honeywell International
1066089600.00000000,37000000.0, Hamilton Sundstrand Power Systems
1066089600.00000000,28188227.0, Tug Hill Construction 
1066089600.00000000,22683224.0, EAI 
1066089600.00000000,21784000.0, EAI 
1066089600.00000000,12474000.0, Neeser Construction 
1066089600.00000000,9570800.0, Bean Stuyvesant 
1066089600.00000000,9007512.0, Honeywell International 
1066089600.00000000,8286050.0, Jones-Blythe Construction 
1066089600.00000000,5447998.0, Simmonds Precision Products 
1066089600.00000000,5214780.0, Chamberlain Manufacturing 
1066089600.00000000,4801787.0, Kearfott Guidance and Navigation 
1066089600.00000000,993100.0, AM General 
1066089600.00000000,806716.0, Earth Tech 
1066089600.00000000,100000.0, Kiewit Manson (Joint Venture)
1066089600.00000000,1000.0, Bean Stuyvesant 
1066089600.00000000,9337937.0,Charles Stark Draper Laboratory 
1066089600.00000000,8100000.0, Scholastic
1066089600.00000000,7200000.0, Lockheed Martin 
1066089600.00000000,6700323.0, BAE Systems
1066089600.00000000,7000000.0, SYSCO Foodservice of San Francisco
1066089600.00000000,14906599.0, Novo Nordisk Pharmaceuticals
1066176000.00000000,127154351.0, Lockheed Martin 
1066176000.00000000,73324127.0, Raytheon Technical Services 
1066176000.00000000,24889956.0, Lockheed Martin Space 
1066176000.00000000,19672081.0, Vertex Aerospace 
1066176000.00000000,16699655.0, Alliant Precision Fuze 
1066176000.00000000,39346264.0, Honeywell International
1066176000.00000000,25241472.0, East Penn Mfg.
1066176000.00000000,19758528.0, Exide Technologies
1066176000.00000000,24502851.0, AM General 
1066176000.00000000,19024847.0, BAE Systems  Ordnance Systems 
1066176000.00000000,5453000.0, Lockheed Martin 
1066262400.00000000,121700000.0, McDonnell Douglas 
1066262400.00000000,32200000.0, Northrop Grumman Mission Systems
1066262400.00000000,8054653.0, General Electric Aircraft Engines Lynn
1066348800.00000000,136693.0, 3D Research 
1066348800.00000000,16023605.0, Today the United States Special Operations Command (USSOCOM) shall award Northrop-Grumman 
1066348800.00000000,15797466.0, Today the United States Special Operations Command (USSOCOM) shall award Qineti-Q 
1066348800.00000000,13200931.0, Today the United States Special Operations Command (USSOCOM) shall award Innovative Technical Solutions (ITS)
1066348800.00000000,12798836.0, Today the United States Special Operations Command (USSOCOM) shall award Cubic Defense Applications (CDA) of San Diego
1066348800.00000000,15000000.0, CTI
1066348800.00000000,8700000.0, Northrop Grumman Systems 
1066348800.00000000,7924630.0, DynCorp Technical Services
1066348800.00000000,6095115.0, Bell-Boeing Joint Program Office
1066608000.00000000,560000000.0, Lockheed Martin Commercial Launch Services
1066608000.00000000,188300000.0, McDonnell Douglas 
1066608000.00000000,168081926.0, Bechtel Plant Machinery 
1066608000.00000000,21950943.0, Sikorsky Aircraft 
1066608000.00000000,112891644.0, AM General 
1066608000.00000000,21935280.0, OGara-Hess & Eisenhardt Armoring 
1066608000.00000000,15270000.0, Computer Sciences 
1066608000.00000000,6886106.0, DRS Optronics
1066608000.00000000,24579833.0, TRICARE Management Activity awarded Maximus 
1066694400.00000000,34015288.0, Progeny Systems 
1066694400.00000000,5100000.0, Electric Boat 
1066694400.00000000,27518400.0, Proper International
1066694400.00000000,12165098.0, American Apparel
1066694400.00000000,8808800.0, Buie Forest Products
1066780800.00000000,11115738.0, Parker Aerospace
1066780800.00000000,9333120.0, General Electric Engine Services
1066780800.00000000,6886106.0, DRS Optronics
1066780800.00000000,5608000.0, Hamilton Sundstrand 
1066780800.00000000,1000.0, Kostmayer Construction 
1066780800.00000000,23000000.0, Electric Boat 
1066780800.00000000,6300000.0, Northrop Grumman 
1066867200.00000000,100098000.0, General Dynamics Advanced Information Systems
1066867200.00000000,27340000.0, Hensel Phelps Construction 
1066867200.00000000,50000000.0, Technical Ordnance 
1066867200.00000000,15532000.0, Motor Oil (Hellas)-Corinth Refineries
1066867200.00000000,5060000.0, Woodward Governor 
1066867200.00000000,1000000.0, Arapahoe Utilities and Infrastructure 
1066867200.00000000,841575.0, Transaero 
1066953600.00000000,30350000.0, Raytheon Electronic Systems
1066953600.00000000,30000000.0, Frontier Electronic Systems 
1066953600.00000000,29593514.0, Computer Sciences 
1066953600.00000000,8359834.0, Joppa Maintenance 
1066953600.00000000,6570050.0, Electric Boat 
1066953600.00000000,20757462.0, Raytheon Systems 
1066953600.00000000,17433081.0, FlightSafety Services 
1067299200.00000000,21317898.0, General Electric 
1067299200.00000000,10000.0, NCI Information Systems 
1067299200.00000000,10000.0, Northrop Grumman IT 
1067299200.00000000,10000.0, IBM
1067299200.00000000,10000.0, Lockheed Martin Integrated Systems 
1067299200.00000000,10000.0,QSS Group 
1067299200.00000000,10043124.0, Lockheed Martin 
1067299200.00000000,6889654.0, Lockheed Martin Missiles and Fire Control
1067299200.00000000,7801578.0, BAE Systems Applied Technologies
1067299200.00000000,6380290.0, Raytheon 
1067299200.00000000,5378684.0, Raytheon 
1067299200.00000000,9552591.0, ATK/Thiokol Propulsion
1067299200.00000000,5700000.0, Raytheon 
1067299200.00000000,5230184.0, General Dynamics Land Systems
1067299200.00000000,10000.0, Circle 
1067817600.00000000,25000000.0, Parsons-UXB Joint Venture
1067817600.00000000,10109083.0, Spec-Built Systems 
1067817600.00000000,9594000.0, Northrop-Grumman St. Augustine
1067817600.00000000,6495049.0, Centennial Contractors Enterprises 
1067817600.00000000,18900000.0, Sysco/Louisville
1067817600.00000000,10000000.0, Oshkosh Truck 
1067817600.00000000,7925339.0, CAS 
1067817600.00000000,7651380.0, Raytheon 
1067817600.00000000,4170114.0, Parker Aerospace
1067817600.00000000,2184890.0, Northrop Grumman Systems 
1067817600.00000000,125013.0, Prestolite Electrical 
1067817600.00000000,9579547.0, Lockheed Martin Missiles and Fire Control
1067817600.00000000,6924295.0,Boeing 
1067817600.00000000,5711588.0, Progressive
1067472000.00000000,5759542.0, Weston Solutions 
1067472000.00000000,180000000.0, Technical Ordnance 
1067472000.00000000,21999999.0, Northrop Grumman Mission Systems
1067472000.00000000,22480000.0, McDonnell Douglas 
1067472000.00000000,21715978.0, Newport News Shipbuilding and Drydock 
1067472000.00000000,30000000.0, Reinhart Food Service (Milwaukee Div.)
1067817600.00000000,823040235.0,Boeing 
1067817600.00000000,166950879.0, Pratt and Whitney Military
1067817600.00000000,146846764.0,Boeing 
1067817600.00000000,43414909.0, ITT Industries
1067817600.00000000,28249438.0, Lockheed Martin Mission Systems
1067817600.00000000,24701000.0, Sverdrup Technology
1067817600.00000000,19825221.0, Gulfstream Aerospace 
1067817600.00000000,7372206.0, International Enterprises 
1067817600.00000000,6000000.0, Civil Air Patrol
1067817600.00000000,5606000.0, International Enterprises 
1067817600.00000000,5370243.0, Integral Systems
1067817600.00000000,28026082.0, Raytheon 
1067817600.00000000,25000000.0, Lockheed Martin
1067817600.00000000,5190960.0, Doss Aviation 
1067817600.00000000,71700000.0, Sodexho
1067817600.00000000,68000000.0, Sodexho
1067817600.00000000,38000000.0, Raytheon Missile Systems 
1067817600.00000000,21200000.0, GR Dynamics
1067817600.00000000,17100225.0, Veridian Engineering
1067817600.00000000,10000000.0, Boeing Aerospace Operations
1067817600.00000000,6000000.0, Northrop Grumman Space & Mission Systems 
1067904000.00000000,23109000.0, McDonnell Douglas Helicopter 
1067904000.00000000,3476000.0, General Atomics
1067904000.00000000,7093519.0, Valero Marketing and Supply 
1067904000.00000000,16500000.0, Food Service
1067990400.00000000,24969828.0,Alliant Lake City Small Caliber Ammunition 
1067990400.00000000,1653367.0,Fiore Industries 
1067990400.00000000,20344600.0,DRS Technologies
1067990400.00000000,21470781.0,BAE Systems Applied Technologies 
1067990400.00000000,14356126.0,General Electric Aircraft Engines
1067990400.00000000,9097890.0,General Electric Aircraft Engines
1068076800.00000000,39571065.0,AM General 
1068076800.00000000,35675000.0,OGara-Hess & Eisenhardt Armoring 
1068076800.00000000,7482193.0,Lear Siegler Services 
1068076800.00000000,6904200.0,BAE Systems
1068076800.00000000,12986797.0,ALPHATECH 
1068076800.00000000,6907450.0,General Dynamics Advanced Information Systems
1068076800.00000000,5899000.0, Roy Anderson 
1068163200.00000000,49000000.0,UES
1068163200.00000000,8400000.0,Northrop Grumman/Litton System 
1068163200.00000000,11000000.0,Digital System Resources 
1068422400.00000000,602594580.0,Lockheed Martin 
1068422400.00000000,23000000.0,Northrop Grumman 
1068422400.00000000,14299613.0,RBC 
1068422400.00000000,8857715.0,Anteon 
1068422400.00000000,6879600.0,Propper International 
1068595200.00000000,9152951.0, Bell-Boeing Joint Program Office
1068595200.00000000,8842304.0, Guardian Manufacturing 
1068681600.00000000,252172580.0, Team Apache Systems 
1068681600.00000000,32928815.0, McDonnell Douglas Helicopter 
1068681600.00000000,32921878.0, United Defense Limited
1068681600.00000000,11789887.0, Bollinger/Incat USA 
1068681600.00000000,11474852.0, Robertson Aviation
1068681600.00000000,2305616.0, Lasmer Industries 
1068681600.00000000,10000.0, Weeks Marine 
1068681600.00000000,18352382.0, McDonnell Douglas 
1068681600.00000000,7621070.0, Raytheon Technical Services 
1068681600.00000000,7810937.0, General Dynamics
1068768000.00000000,98566560.0, Newport News Shipbuilding
1068768000.00000000,10852938.0, McDonnell Douglas 
1068768000.00000000,60510909.0,Boeing 
1068768000.00000000,40063000.0, B.L. Harbert International 
1068768000.00000000,422498.0, AM General 
1068768000.00000000,6176220.0, Hawkeye Glove Mfg.*
